"id","fecha","pais","sector","tipo_operacion","monto_usd","volumen_ton","empleados","arancel_pct","partida_arancelaria","num_factura"
467,"2022-01-11","EC","AGROINDUSTRIA","IMPORTACIÓN",52907.97,274.7,343,18.63,"6652.34.42","FAC-2022-46842"
468,"2023-05-12","ES","MINERÍA","IMPORTACIÓN",251799.99,2651,424,0.91,"0798.39.21","FAC-2023-30808"
469,"2023-08-03","US","EDUCACIÓN","IMPORTACIÓN",13946.21,8.3,119,10.19,"5408.36.63","FAC-2023-86556"
472,"2024-05-07","US","FINANZAS","IMPORTACIÓN",482513.46,0,289,4.91,"2538.67.32","FAC-2024-19760"
473,"2022-05-15","AL","AGROINDUSTRIA","EXPORTACIÓN",105457.54,379.8,9400,13.22,"9862.53.39","FAC-2022-87167"
475,"2023-09-04","MÉ","RETAIL","EXPORTACIÓN",155428.04,24.3,337,12.29,"6924.23.90","FAC-2023-78082"
476,"2022-01-23","AL","AGROINDUSTRIA","IMPORTACIÓN",35410.44,1547.9,461,16.42,"1898.50.88","FAC-2022-13637"
477,"2023-11-28","BR","AGROINDUSTRIA","IMPORTACIÓN",38396.6,NA,53,6.06,"1204.21.32","FAC-2023-26666"
479,"2023-08-22","MÉ","MINERÍA","IMPORTACIÓN",873149.95,2888.1,500,14.16,"0122.42.63","FAC-2023-53850"
480,"2024-09-19","AL","EDUCACIÓN","EXPORTACIÓN",29822.28,3.2,55,19.83,"1961.35.49","FAC-2024-20832"
481,"2024-05-12","AR","TECNOLOGÍA","IMPORTACIÓN",538550.3,17.8,251,20.05,"9832.97.86","FAC-2024-20730"
483,"2022-02-16","EC","EDUCACIÓN","IMPORTACIÓN",78593.38,2.4,443,11.48,"0721.82.32","FAC-2022-61698"
484,"2024-06-05","MÉ","RETAIL","IMPORTACIÓN",272707.95,102.5,56,3.45,"7824.19.22","FAC-2024-94538"
485,"2024-05-07","AL","TECNOLOGÍA","IMPORTACIÓN",94924.24,38.3,67,12.27,"0247.50.26","FAC-2024-84498"
486,"2023-06-23","EC","EDUCACIÓN","IMPORTACIÓN",14795.3,13,372,19.78,"21498058","FAC-2023-32398"
487,"2024-12-13","ES","LOGÍSTICA","EXPORTACIÓN",196026.73,416.7,359,2.43,"4656.88.93","FAC-2024-53904"
488,"2023-06-11","BR","MANUFACTURA","IMPORTACIÓN",280456.01,757.5,206,12.43,"6969.39.59","FAC-2023-65291"
489,"08/27/2024","EC","RETAIL","IMPORTACIÓN",145672.29,60.4,226,23.22,"8926.49.61","FAC-2024-95180"
490,"2023-11-03","MÉ","MINERÍA","IMPORTACIÓN",888462.94,1444.3,425,12.8,"7314.55.64","FAC-2023-34640"
491,"2023-07-27","EC","MANUFACTURA","IMPORTACIÓN",261596.91,560.5,13,11.14,"7832.77.52","FAC-2023-74350"
495,"2023-03-19","BR","LOGÍSTICA","EXPORTACIÓN",170562.94,259.6,365,9.23,"4275.10.21","FAC-2023-70089"
496,"2022-05-15","MÉ","EDUCACIÓN","IMPORTACIÓN",71280.72,NA,476,10.31,"5852.45.21","FAC-2022-65549"
497,"2023-02-10","CO","FINANZAS","IMPORTACIÓN",475276.12,0,134,18.83,"1214.65.13","FAC-2023-52795"
498,"2024-12-20","MÉ","RETAIL","EXPORTACIÓN",202119.16,30.9,167,17.44,"7250.12.47","FAC-2024-57623"
499,"2023-08-13","PE","FINANZAS","EXPORTACIÓN",122126.45,0,204,3.25,"3714.68.78","FAC-2023-86298"
500,"2023-12-25","AR","EDUCACIÓN","EXPORTACIÓN",81089.28,4.3,449,15.34,"3541.54.24","FAC-2023-41081"
501,"2024-10-15","US","AGROINDUSTRIA","IMPORTACIÓN",135158.98,1303.2,175,14.08,"9971.42.56","FAC-2024-68654"
502,"2023-11-14","AL","AGROINDUSTRIA","IMPORTACIÓN",78058.86,406.5,250,5.8,"8844.87.94","FAC-2023-48455"
504,"2023-12-28","CO","LOGÍSTICA","EXPORTACIÓN",175850.6,415.7,268,9.69,"1501.49.15","FAC-2023-87894"
505,"2024-01-12","PE","TECNOLOGÍA","IMPORTACIÓN",613498.55,23.3,411,17.4,"0749.59.63","FAC-2024-99803"
507,"2024-12-22","EC","EDUCACIÓN","EXPORTACIÓN",40071.36,19.6,268,15.24,"4676.25.19","FAC-2024-79438"
508,"2022-06-10","PE","MINERÍA","EXPORTACIÓN",807615.04,2492.4,122,12.14,"8687.61.31","FAC-2022-26728"
509,"2022-02-15","EC","MINERÍA","EXPORTACIÓN",393419.07,NA,216,12.27,"1278.89.91","FAC-2022-76628"
510,"2023-10-20","CO","RETAIL","EXPORTACIÓN",69634.67,44.4,179,23.3,"3857.13.43","FAC-2023-72967"
511,"2022-05-25","ES","MANUFACTURA","EXPORTACIÓN",231388.76,695.8,251,23.01,"0571.93.63","FAC-2022-42540"
512,"2022-03-18","CO","FINANZAS","EXPORTACIÓN",52132.96,0,99,3.17,"1596.18.70","FAC-2022-57453"
513,"2024-10-07","AR","TECNOLOGÍA","EXPORTACIÓN",188056.03,25,144,12.58,"07986572","FAC-2024-89314"
514,"2023-03-09","MÉ","FINANZAS","IMPORTACIÓN",102756.01,0,460,12.27,"1293.40.68","FAC-2023-85992"
515,"2022-04-07","AL","AGROINDUSTRIA","EXPORTACIÓN",98827.92,420.5,34,9.89,"1356.45.46","FAC-2022-40999"
516,"2023-04-01","US","FINANZAS","IMPORTACIÓN",456463.23,0,148,13.22,"7641.37.12","FAC-2023-85383"
517,"2024-05-20","AR","MANUFACTURA","IMPORTACIÓN",407056.61,NA,403,9.21,"0998.64.80","FAC-2024-71710"
518,"2022-09-25","BR","EDUCACIÓN","IMPORTACIÓN",78870.85,4.7,173,16.78,"2136.24.11","FAC-2022-83351"
519,"2022-03-27","PE","TECNOLOGÍA","EXPORTACIÓN",169853.1,23,115,6.62,"7648.12.67","FAC-2022-76278"
521,"2022-01-16","PE","MINERÍA","IMPORTACIÓN",640909.92,1134,66,4.05,NA,"FAC-2022-70394"
522,"2023-10-20","US","TECNOLOGÍA","IMPORTACIÓN",141199.41,34.3,497,18.24,"7056.86.98","FAC-2023-48255"
523,"2024-12-19","AR","AGROINDUSTRIA","EXPORTACIÓN",88473.47,NA,135,9.89,"7250.76.90","FAC-2024-34884"
524,"2024-10-27","CH","LOGÍSTICA","EXPORTACIÓN",67475.99,NA,388,7.87,"3777.99.94","FAC-2024-64649"
526,"2024-01-24","CH","EDUCACIÓN","IMPORTACIÓN",84622.09,10.1,361,17.81,"1142.87.28","FAC-2024-46046"
528,"2023-09-16","AL","EDUCACIÓN","IMPORTACIÓN",33242.19,14.3,129,10.27,"6191.58.59","FAC-2023-95461"
529,"2023-12-18","ES","MINERÍA","IMPORTACIÓN",976084.79,2828.9,174,12.27,"6181.14.98","FAC-2023-56829"
530,"2024-01-23","CH","MANUFACTURA","EXPORTACIÓN",64327.79,NA,197,12.27,"5420.33.70","FAC-2024-79133"
531,"2023-05-08","BR","RETAIL","IMPORTACIÓN",154062.87,102.4,447,14.86,"8449.62.10","FAC-2023-42685"
532,"2024-08-03","BR","EDUCACIÓN","IMPORTACIÓN",54791.88,15.6,121,11.51,"3240.97.92","FAC-2024-35046"
533,"2022-02-23","US","RETAIL","EXPORTACIÓN",162743.52,NA,25,5.18,"8810.18.42","FAC-2022-25591"
534,"1 de diciembre 2022","CH","AGROINDUSTRIA","EXPORTACIÓN",73118.76,767.3,434,21.6,"8829.30.67","FAC-2022-14379"
535,"2022-03-17","MÉ","TECNOLOGÍA","IMPORTACIÓN",246379.71,8,253,16.83,"8917.28.87","FAC-2022-60361"
536,"2023-01-07","MÉ","FINANZAS","IMPORTACIÓN",81930,0,209,13.51,"9518.98.20","fac-2023-55332"
537,"12/04/2022","MÉ","FINANZAS","IMPORTACIÓN",197541.63,0,307,7.49,"0767.66.72","FAC-2022-70423"
538,"2023-09-18","BR","AGROINDUSTRIA","IMPORTACIÓN",74624.19,1814.6,278,7.26,NA,"FAC-2023-79181"
539,"2022-02-13","CH","AGROINDUSTRIA","EXPORTACIÓN",82367.28,1783.6,77,1.47,"2114.63.85","FAC-2022-84572"
540,"2024-04-06","ES","TECNOLOGÍA","IMPORTACIÓN",108181.35,29.2,498,3.61,"7060.13.85","FAC-2024-83140"
541,"2023-02-22","AR","EDUCACIÓN","EXPORTACIÓN",16990.65,8.5,124,18.9,"6087.79.64","FAC-2023-40102"
542,"2024-10-22","MÉ","AGROINDUSTRIA","IMPORTACIÓN",137153.12,471.3,475,1.71,"6189.98.69","FAC-2024-53403"
543,"2022-07-23","PE","RETAIL","EXPORTACIÓN",112001.89,114.6,242,6.29,"2541.25.78","FAC-2022-34267"
544,"2024-05-06","AR","LOGÍSTICA","IMPORTACIÓN",33824.74,399.9,330,17.49,"8412.22.10","FAC-2024-20215"
546,"2022-06-23","EC","TECNOLOGÍA","IMPORTACIÓN",330744.82,22.4,486,13.87,"1824.50.67","FAC-2022-57059"
547,"2024-07-13","EC","MINERÍA","IMPORTACIÓN",1001088.08,1725.5,309,3.8,"8736.51.11","FAC-2024-78238"
548,"2023-01-08","PE","AGROINDUSTRIA","IMPORTACIÓN",71968.7,501.3,81,9.61,"5420.46.95","FAC-2023-11520"
549,"2022-07-01","ES","AGROINDUSTRIA","IMPORTACIÓN",98415.77,796.5,29,16.01,"8007.86.16","FAC-2022-95664"
550,"2024-06-18","BR","MANUFACTURA","EXPORTACIÓN",302232.31,186.1,295,23.54,"9937.36.98","FAC-2024-51555"
552,"2024-04-11","US","EDUCACIÓN","EXPORTACIÓN",66145.55,9.1,75,4.05,"22266624","FAC-2024-65598"
553,"2023-03-05","ES","EDUCACIÓN","EXPORTACIÓN",61045.18,7.5,196,7.93,"7937.32.74","FAC-2023-90528"
554,"2024-01-28","CO","MINERÍA","EXPORTACIÓN",973582.07,NA,143,0.31,"6899.83.82","FAC-2024-97797"
555,"2024-07-21","US","LOGÍSTICA","EXPORTACIÓN",21229.04,282.3,9300,23.57,"9352.62.95","FAC-2024-27982"
557,"2022-12-08","CH","LOGÍSTICA","IMPORTACIÓN",138062.41,457,64,14.41,"9086.64.23","FAC-2022-33644"
558,"2024-12-16","AL","EDUCACIÓN","IMPORTACIÓN",19141.1,11.8,406,23.41,"5661.37.16","FAC-2024-13007"
559,"2022-01-05","AL","LOGÍSTICA","IMPORTACIÓN",108958.54,283,72,12.09,"3170.43.88","FAC-2022-96266"
560,"2024-10-20","ES","LOGÍSTICA","IMPORTACIÓN",177034.66,156.6,76,10.67,"0561.60.21","FAC-2024-82250"
561,"2023-11-18","US","FINANZAS","EXPORTACIÓN",55311.5,0,437,16.12,"4484.92.51","FAC-2023-97274"
562,"2024-07-12","CO","MANUFACTURA","EXPORTACIÓN",175459.08,712.4,400,12.56,"2952.73.69","FAC-2024-68911"
563,"2024-09-07","BR","MINERÍA","IMPORTACIÓN",790134.53,1581,451,10.21,"2851.28.70","FAC-2024-95490"
564,"2024-03-27","CO","LOGÍSTICA","IMPORTACIÓN",35108.3,357.2,208,9.53,"4424.22.49","FAC-2024-66408"
565,"2024-06-01","CH","RETAIL","EXPORTACIÓN",26810.12,45.7,268,6.73,"73068271","FAC-2024-51232"
566,"2024-06-13","AL","LOGÍSTICA","IMPORTACIÓN",72303.17,498.6,421,12.17,"8425.51.75","FAC-2024-22577"
567,"2024-08-25","AL","AGROINDUSTRIA","EXPORTACIÓN",92771.38,1766.4,474,8.68,"8192.25.65","FAC-2024-64919"
568,"2024-02-24","CH","MANUFACTURA","EXPORTACIÓN",341492.39,113.8,47,17.73,"9734.53.47","FAC-2024-53340"
569,"2024-11-15","DE","AGROINDUSTRIA","IMPORTACIÓN",148436.53,1466.5,207,4.29,"51171181","FAC-2024-27494"
570,"2022-08-14","US","MINERÍA","IMPORTACIÓN",695861.72,3283,216,11.37,"7140.23.10","FAC-2022-34886"
571,"2024-11-22","MÉ","EDUCACIÓN","IMPORTACIÓN",67557.2,15.2,303,6.1,"6350.62.26","FAC-2024-33567"
572,"2023-01-05","AR","LOGÍSTICA","IMPORTACIÓN",196553.68,48.1,415,22.33,"1809.83.56","FAC-2023-81264"
573,"2024-01-16","US","AGROINDUSTRIA","EXPORTACIÓN",137289.37,588.6,60,7.13,"9912.29.49","FAC-2024-98946"
574,"2022-12-22","BR","RETAIL","EXPORTACIÓN",35349.94,164.6,408,24.52,"24181868","fac-2022-36422"
575,"2023-05-14","AR","FINANZAS","IMPORTACIÓN",416118.77,0,268,5.09,"6016.56.59","FAC-2023-95503"
576,"2024-03-01","BR","TECNOLOGÍA","IMPORTACIÓN",562357.49,15.6,15,10.44,"0711.50.24","FAC-2024-33998"
577,"2024-05-08","AL","FINANZAS","IMPORTACIÓN",177038.07,0,221,6.74,"4248.94.16","FAC-2024-32313"
578,"2024-01-20","AL","MINERÍA","IMPORTACIÓN",892568.58,1127.3,403,5.77,"1589.40.66","FAC-2024-63729"
579,"2023-05-26","AL","RETAIL","IMPORTACIÓN",36623.64,26.2,406,19.05,"2663.60.93","FAC-2023-83553"
580,"2024-03-15","AR","TECNOLOGÍA","EXPORTACIÓN",147906.04,10.5,365,12.27,"4845.24.30","FAC-2024-70643"
581,"2022-09-14","BR","MINERÍA","IMPORTACIÓN",926006.01,1115.2,83,15.95,"8602.69.46","FAC-2022-30706"
582,"2024-03-27","EC","TECNOLOGÍA","IMPORTACIÓN",85731.97,30.3,360,24.13,"1574.10.93","FAC-2024-24519"
583,"2022-02-07","CO","MANUFACTURA","EXPORTACIÓN",326599.9,342.5,111,17.79,"8552.43.28","FAC-2022-79838"
584,"2022-06-11","AL","TECNOLOGÍA","EXPORTACIÓN",524207.5,3,345,19.4,"9307.84.71","FAC-2022-92447"
586,"2023-10-28","BR","AGROINDUSTRIA","EXPORTACIÓN",51422.29,101.4,204,22.07,"4780.40.51","FAC-2023-96283"
587,"05/17/2024","EC","MANUFACTURA","EXPORTACIÓN",199233.17,NA,449,3.68,"1049.70.56","FAC-2024-82096"
588,"2022-09-18","US","TECNOLOGÍA","IMPORTACIÓN",629804.38,11.8,165,24.67,"0848.43.90","fac-2022-26228"
589,"2022-05-10","AR","MANUFACTURA","EXPORTACIÓN",197946.97,558.6,248,8.66,"8452.11.30","FAC-2022-85324"
590,"2022-05-23","CO","FINANZAS","IMPORTACIÓN",284052.97,0,134,4.85,"9817.74.21","FAC-2022-16164"
593,"2023-11-10","EC","RETAIL","IMPORTACIÓN",273963.72,36.3,104,9.26,"8201.90.19","FAC-2023-53634"
594,"2022-03-04","BR","RETAIL","EXPORTACIÓN",172849.2,42.4,460,18.94,"7869.62.42","FAC-2022-66093"
595,"19 de agosto 2023","AL","MANUFACTURA","IMPORTACIÓN",198416.05,665.6,331,7.83,"9703.69.11","FAC-2023-97678"
596,"2023-08-06","BR","EDUCACIÓN","EXPORTACIÓN",31287.88,11.7,306,23.2,"50413228","FAC-2023-37614"
597,"2024-12-06","PE","LOGÍSTICA","EXPORTACIÓN",136446.45,383.4,83,21.26,"2955.67.91","FAC-2024-48360"
598,"2022-04-21","AL","AGROINDUSTRIA","IMPORTACIÓN",139081.98,1239.5,466,21.15,"6520.66.13","FAC-2022-80462"
599,"2022-02-05","BR","AGROINDUSTRIA","IMPORTACIÓN",24350.87,1293.1,298,11.22,"7383.91.89","FAC-2022-92210"
600,"2023-06-20","CH","FINANZAS","IMPORTACIÓN",260764.62,0,110,10.94,"2695.30.65","FAC-2023-35204"
601,"26 de julio 2023","PE","AGROINDUSTRIA","IMPORTACIÓN",111853.68,1934.6,411,11.46,"3499.30.36","FAC-2023-81732"
602,"2024-03-18","MÉ","EDUCACIÓN","IMPORTACIÓN",12172.86,13.4,274,17.22,"3112.27.63","FAC-2024-81073"
603,"2023-08-04","CH","AGROINDUSTRIA","IMPORTACIÓN",74683.69,508.1,356,14.71,"5134.84.73","FAC-2023-67682"
604,"2023-07-22","MÉ","MINERÍA","IMPORTACIÓN",940616.69,635.7,415,7.08,"5639.27.35","FAC-2023-60998"
605,"2024-05-17","CH","MANUFACTURA","EXPORTACIÓN",211406.01,184.9,392,21.6,"5444.74.44","FAC-2024-47072"
606,"2023-11-10","ES","RETAIL","EXPORTACIÓN",142206.08,80.1,340,21.38,"6550.69.84","FAC-2023-15376"
607,"2022-10-12","ES","FINANZAS","EXPORTACIÓN",323867.87,0,292,4.43,"8971.81.38","FAC-2022-59464"
608,"2023-11-04","PE","EDUCACIÓN","EXPORTACIÓN",26375.99,15.8,268,19.11,"1911.94.31","FAC-2023-92467"
609,"2023-12-02","US","AGROINDUSTRIA","EXPORTACIÓN",90667.51,1402.4,464,1.66,"0444.58.90","FAC-2023-31753"
610,"2023-04-24","AL","MINERÍA","IMPORTACIÓN",907400.5,899.2,139,4.53,"0797.80.69","FAC-2023-19587"
611,"2023-07-04","PE","RETAIL","EXPORTACIÓN",185359.7,135.7,148,17.52,"1466.89.25","FAC-2023-23928"
612,"2023-06-06","AR","AGROINDUSTRIA","IMPORTACIÓN",99346.32,1156,107,18,"9831.98.70","FAC-2023-74332"
613,"2023-01-10","ES","LOGÍSTICA","EXPORTACIÓN",135432.34,331.9,201,21.6,"6109.12.67","FAC-2023-42258"
614,"2023-08-20","AR","MANUFACTURA","EXPORTACIÓN",308259.27,504.7,321,14.7,"4370.59.70","FAC-2023-11647"
615,"2024-05-08","ES","EDUCACIÓN","IMPORTACIÓN",9542.67,10.3,445,17.26,"6228.97.27","FAC-2024-63067"
616,"01/19/2022","US","MANUFACTURA","EXPORTACIÓN",339087.36,517.7,222,10.06,"6979.29.45","FAC-2022-20357"
617,"2024-06-12","PE","MINERÍA","IMPORTACIÓN",437613.84,796.6,450,7.25,"4843.62.37","FAC-2024-42598"
618,"06/04/2023","PE","EDUCACIÓN","IMPORTACIÓN",41668.46,7.8,366,18.47,"7403.95.45","FAC-2023-30572"
619,"2023-01-10","MÉ","TECNOLOGÍA","EXPORTACIÓN",271579.92,2.8,450,17.08,"8845.19.88","FAC-2023-51054"
620,"2024-04-14","ES","LOGÍSTICA","EXPORTACIÓN",21340.19,120.9,405,3.49,"1471.24.97","FAC-2024-19102"
621,"2022-10-11","PE","MINERÍA","IMPORTACIÓN",989220.28,3032.3,173,22.13,"9186.91.52","FAC-2022-44761"
622,"2024-02-27","CH","EDUCACIÓN","EXPORTACIÓN",62340.69,16.6,340,2.26,"7597.91.10","FAC-2024-96623"
623,"2022-07-09","MÉ","RETAIL","EXPORTACIÓN",174434.53,164.1,477,18.03,"1714.80.54","FAC-2022-58869"
624,"2022-11-25","EC","RETAIL","EXPORTACIÓN",249884.97,51.5,205,4.6,"6788.72.10","FAC-2022-11435"
625,"22 de octubre 2024","US","FINANZAS","EXPORTACIÓN",69136.62,0,399,6.96,NA,"fac-2024-80702"
626,"2022-12-15","PE","TECNOLOGÍA","IMPORTACIÓN",608478.86,28.7,376,1.18,"7748.68.70","FAC-2022-58924"
627,"2022-05-01","ES","TECNOLOGÍA","EXPORTACIÓN",538927.56,9.7,157,6.98,"0261.77.18","FAC-2022-55592"
628,"2023-05-04","EC","FINANZAS","EXPORTACIÓN",304853.91,0,30100,19.03,"0384.25.77","FAC-2023-64322"
629,"2023-10-16","AL","RETAIL","IMPORTACIÓN",84420.61,26.3,211,8.13,"4242.35.23","FAC-2023-32742"
630,"2024-08-19","PE","RETAIL","IMPORTACIÓN",215505.77,126.4,335,22.99,"6947.38.28","FAC-2024-32852"
631,"02/04/2022","US","RETAIL","EXPORTACIÓN",108285.77,165,150,15.1,NA,"FAC-2022-49252"
633,"2022-12-22","PE","MINERÍA","EXPORTACIÓN",674825.86,3865.7,461,22.59,"4718.75.55","FAC-2022-65407"
634,"2022-07-13","CH","RETAIL","IMPORTACIÓN",32170.84,75.2,280,23.31,"8096.37.14","FAC-2022-35224"
635,"2022-07-26","MÉ","LOGÍSTICA","EXPORTACIÓN",192207.02,420,15,21.79,"5188.37.59","FAC-2022-88275"
636,"2024-01-21","BR","LOGÍSTICA","IMPORTACIÓN",37719.98,204.5,33,7.27,"7768.53.65","FAC-2024-27536"
637,"2023-07-04","PE","FINANZAS","IMPORTACIÓN",375430.41,0,383,24.48,"9354.10.89","FAC-2023-61348"
638,"2024-02-22","CO","LOGÍSTICA","EXPORTACIÓN",83056.41,106.4,154,24.35,"4786.17.56","FAC-2024-39479"
639,"2024-12-27","CH","EDUCACIÓN","IMPORTACIÓN",75076.18,17.3,93,23.38,"5554.17.51","FAC-2024-86489"
640,"2024-02-07","AL","EDUCACIÓN","EXPORTACIÓN",52164.98,5.6,425,24.3,"4751.16.80","FAC-2024-14935"
642,"2024-12-27","ES","AGROINDUSTRIA","IMPORTACIÓN",139301.35,1547.2,296,5.22,"3902.37.34","FAC-2024-25376"
643,"2022-11-24","US","AGROINDUSTRIA","EXPORTACIÓN",112569.71,1340.3,364,16.77,"6084.58.45","FAC-2022-68342"
644,"2024-02-02","US","AGROINDUSTRIA","IMPORTACIÓN",37193.35,939.5,377,2.27,"0859.26.75","fac-2024-83912"
645,"17 de noviembre 2024","CO","FINANZAS","EXPORTACIÓN",341623.09,NA,208,16.57,"4714.12.47","FAC-2024-95119"
646,"2022-10-04","AL","TECNOLOGÍA","IMPORTACIÓN",665943.75,13.5,300,2.43,"8325.64.57","FAC-2022-64720"
647,"2024-05-22","US","MINERÍA","EXPORTACIÓN",261570.81,2038.3,305,17.64,"8516.39.67","FAC-2024-31206"
648,"2024-06-15","MÉ","EDUCACIÓN","EXPORTACIÓN",77992.57,15.3,15,10.59,"5971.43.83","FAC-2024-39794"
649,"2024-08-27","MÉ","RETAIL","EXPORTACIÓN",43722.58,74.7,94,0.57,"7268.96.66","FAC-2024-10453"
650,"2022-02-13","EC","TECNOLOGÍA","IMPORTACIÓN",194084.5,37.6,321,13.35,"6049.44.91","FAC-2022-38785"
651,"2023-08-15","CO","MANUFACTURA","EXPORTACIÓN",304739.88,342.8,383,23.14,"2772.56.16","FAC-2023-14528"
652,"04/20/2024","MÉ","FINANZAS","IMPORTACIÓN",222953.06,0,162,2.34,"29491098","FAC-2024-12787"
656,"2024-10-27","CO","TECNOLOGÍA","IMPORTACIÓN",311836.28,33.7,20,23.08,"8130.21.69","fac-2024-32119"
658,"2024-11-12","US","FINANZAS","IMPORTACIÓN",512616.56,0,31,12.27,"9230.52.20","FAC-2024-47712"
660,"2022-07-09","CO","RETAIL","EXPORTACIÓN",108624.07,39.4,175,19.34,"8539.72.83","FAC-2022-19552"
661,"2024-09-25","AL","RETAIL","IMPORTACIÓN",153227.46,163.8,19,0.79,"1650.67.50","FAC-2024-68006"
663,"2024-12-09","CO","LOGÍSTICA","IMPORTACIÓN",144205.07,374.8,88,19.69,"7832.19.44","FAC-2024-24416"
664,"2023-10-16","CH","RETAIL","IMPORTACIÓN",191706.42,113.3,44,14.07,"9181.99.44","FAC-2023-51293"
665,"2022-08-06","BR","MANUFACTURA","IMPORTACIÓN",113161.29,655,471,11.02,"1482.31.20","FAC-2022-59509"
666,"2024-07-06","BR","AGROINDUSTRIA","IMPORTACIÓN",104388.14,567.6,201,8.81,"8588.37.40","FAC-2024-29762"
667,"2024-01-12","AR","LOGÍSTICA","IMPORTACIÓN",106242.98,363.2,124,12.27,"2177.21.63","FAC-2024-99887"
668,"2024-08-09","CH","LOGÍSTICA","EXPORTACIÓN",74876.96,348.4,347,21.4,NA,"FAC-2024-38329"
669,"2022-03-20","EC","EDUCACIÓN","EXPORTACIÓN",41595.91,8.8,450,16.25,"4441.43.30","FAC-2022-99712"
670,"2023-03-14","AR","TECNOLOGÍA","EXPORTACIÓN",356690.53,5.4,102,23.45,"1851.62.51","FAC-2023-33445"
671,"2023-04-15","PE","MINERÍA","IMPORTACIÓN",402107.15,2706.2,237,21.44,"5046.34.95","FAC-2023-96809"
672,"2023-11-24","CH","TECNOLOGÍA","EXPORTACIÓN",493739.62,NA,14,0.3,"1488.67.54","FAC-2023-47132"
673,"2023-01-02","CH","RETAIL","IMPORTACIÓN",116498.46,125.4,268,3.85,"4296.37.22","FAC-2023-38652"
674,"2023-10-04","AL","RETAIL","IMPORTACIÓN",150526.73,169.3,261,10.34,"8110.36.97","FAC-2023-51102"
675,"2024-01-16","MÉ","LOGÍSTICA","EXPORTACIÓN",68517.77,222.4,398,16.49,"0517.89.11","FAC-2024-12518"
676,"2023-07-03","PE","EDUCACIÓN","IMPORTACIÓN",43926.61,10.2,234,12.27,"0691.24.12","FAC-2023-94930"
677,"2023-08-04","MÉ","FINANZAS","IMPORTACIÓN",448723.28,0,229,1.74,NA,"FAC-2023-98363"
678,"2024-09-28","BR","RETAIL","EXPORTACIÓN",169075.75,58.7,363,21.44,"9259.32.15","FAC-2024-44834"
679,"01/20/2024","AR","RETAIL","IMPORTACIÓN",236612.39,35.1,147,12.27,"0214.79.53","FAC-2024-21136"
680,"2023-07-11","BR","FINANZAS","EXPORTACIÓN",256249.51,0,380,18.03,"0685.59.98","FAC-2023-73837"
681,"2024-01-26","US","AGROINDUSTRIA","IMPORTACIÓN",55756.99,204.3,80,20.39,"3644.62.19","FAC-2024-57682"
682,"2024-11-04","CO","FINANZAS","EXPORTACIÓN",408655.28,0,267,3.01,"2403.45.36","FAC-2024-85963"
683,"2024-04-24","BR","MINERÍA","EXPORTACIÓN",480270.56,2614.3,276,19.33,"0454.18.81","FAC-2024-29079"
684,"2023-12-12","US","LOGÍSTICA","IMPORTACIÓN",79748.05,44.9,25,12.27,"6168.55.84","FAC-2023-30922"
685,"2022-12-11","AL","MANUFACTURA","IMPORTACIÓN",262861.94,187,107,4.6,"4036.67.46","FAC-2022-10011"
686,"2023-01-05","PE","RETAIL","EXPORTACIÓN",155233.86,74.2,164,0.56,"3393.93.20","FAC-2023-66811"
688,"2023-04-21","MÉ","MANUFACTURA","IMPORTACIÓN",74296.2,784.3,244,1.05,"89716388","FAC-2023-19690"
689,"2022-04-28","ES","AGROINDUSTRIA","EXPORTACIÓN",108132.08,316.6,268,8.88,"3871.76.57","FAC-2022-16000"
690,"2022-07-19","AR","TECNOLOGÍA","IMPORTACIÓN",663128.1,25.1,75,19.64,"3670.44.75","FAC-2022-68857"
691,"04/01/2023","AL","LOGÍSTICA","IMPORTACIÓN",205361.19,309.6,271,22.71,"1992.64.57","FAC-2023-11597"
692,"2024-05-23","EC","LOGÍSTICA","IMPORTACIÓN",189391.49,461,173,1.24,"0636.63.25","FAC-2024-32431"
693,"2022-01-08","PE","MINERÍA","IMPORTACIÓN",698921.03,3786.6,417,12.27,"7458.44.50","FAC-2022-94631"
694,"12/14/2022","ES","AGROINDUSTRIA","EXPORTACIÓN",59754.45,1355.7,318,4.17,"5806.55.88","FAC-2022-45986"
695,"2023-07-04","US","FINANZAS","IMPORTACIÓN",208355.62,0,146,21.34,"7886.23.16","FAC-2023-67386"
696,"2023-03-20","AL","LOGÍSTICA","EXPORTACIÓN",195832.92,506.3,161,13.39,"7515.98.26","FAC-2023-40112"
697,"2022-07-27","BR","RETAIL","EXPORTACIÓN",171951.01,102.2,359,1.15,"5903.25.30","FAC-2022-10088"
698,"2024-08-22","MÉ","LOGÍSTICA","EXPORTACIÓN",35364.82,527,402,1.62,"9296.58.93","FAC-2024-83649"
699,"2024-09-13","PE","FINANZAS","IMPORTACIÓN",448812.03,0,356,12.27,"1138.34.57","FAC-2024-22181"
700,"2022-01-12","PE","EDUCACIÓN","EXPORTACIÓN",37835.15,7.3,33,24.31,NA,"FAC-2022-94843"
701,"2022-02-17","PE","LOGÍSTICA","EXPORTACIÓN",89301,267.1,458,0.62,"4743.62.93","FAC-2022-48543"
702,"2024-07-09","BR","AGROINDUSTRIA","EXPORTACIÓN",101680.91,964.6,415,12.27,"8819.69.97","FAC-2024-47982"
703,"2023-06-22","MÉ","MANUFACTURA","EXPORTACIÓN",343112.21,643.6,17,0.85,"2151.51.11","FAC-2023-73418"
