id,fecha,pais,sector,tipo_operacion,monto_usd,volumen_ton,empleados,arancel_pct,partida_arancelaria,num_factura
515,2022-04-07,Alemania,Agroindustria,Exportación,98827.92,420.5,34,9.89,1356.45.46,FAC-2022-40999
516,2023-04-01,USA,Finanzas,Importación,456463.23,0.0,148,13.22,7641.37.12,FAC-2023-85383
517,2024-05-20,Argentina,Manufactura,Importación,407056.61,,403,9.21,0998.64.80,FAC-2024-71710
518,2022-09-25,Brasil,Educación,Importación,78870.85,4.7,173,16.78,2136.24.11,FAC-2022-83351
519,2022-03-27,Perú,Tecnología,Exportación,169853.1,23.0,115,6.62,7648.12.67,FAC-2022-76278
520,,Argentina,Finanzas,Exportación,190605.19,0.0,255,4.72,6228.22.32,FAC-2022-93020
521,2022-01-16,Perú,Minería,Importación,640909.92,1134.0,66,4.05,,FAC-2022-70394
522,2023-10-20,USA,Tecnología,Importación,141199.41,34.3,497,18.24,7056.86.98,FAC-2023-48255
523,2024-12-19,Argentina,Agroindustria,Exportación,88473.47,,135,9.89,7250.76.90,FAC-2024-34884
524,2024-10-27,Chile,Logística,Exportación,67475.99,,388,7.87,3777.99.94,FAC-2024-64649
525,2024-04-17,México,Agroindustria,Exportación,63415.51,1906.1,50,3.43,3040.80.36,
526,2024-01-24,Chile,Educación,Importación,"$84,622.09",10.1,361,17.81,1142.87.28,FAC-2024-46046
527,2024-06-14,Colombia,Finanzas,Exportación,,0.0,473,9.42,2944.97.84,FAC-2024-39980
528,2023-09-16,Alemania,Educación,Importación,33242.19,14.3,129,10.27,6191.58.59,FAC-2023-95461
529,2023-12-18,España,Minería,Importación,976084.79,2828.9,174,18.93%,6181.14.98,FAC-2023-56829
530,2024-01-23,Chile,Manufactura,Exportación,64327.79,,197,,5420.33.70,FAC-2024-79133
531,2023-05-08,Brasil,  retail  ,Importación,154062.87,102.4,447,14.86,8449.62.10,FAC-2023-42685
532,2024-08-03,BR,Educación,Importación,54791.88,15.6,121,11.51,3240.97.92,FAC-2024-35046
533,2022-02-23,USA,Retail,Exportación,162743.52,,25,5.18,8810.18.42,FAC-2022-25591
534,1 de diciembre 2022,Chile,Agroindustria,Exportación,73118.76,767.3,434,21.6,8829.30.67,FAC-2022-14379
535,2022-03-17,México,Tecnología,Importación,246379.71,8.0,253,16.83,8917.28.87,FAC-2022-60361
536,2023-01-07,México,Finanzas,Importación,81930.0,0.0,209,13.51,9518.98.20,fac-2023-55332
537,12/04/2022,México,Finanzas,Importación,197541.63,0.0,307,7.49,0767.66.72,FAC-2022-70423
538,2023-09-18,Brasil,Agroindustria,Importación,74624.19,1814.6,278,7.26,,FAC-2023-79181
539,2022-02-13,Chile,Agroindustria,Exportación,82367.28,1783.6,77,1.47,2114.63.85,FAC-2022-84572
540,2024-04-06,España,Tecnología,Importación,108181.35,29.2,498,3.61,7060.13.85,FAC-2024-83140
541,2023-02-22,Argentina,Educación,Exportación,16990.65,8.5,124,18.9,6087.79.64,FAC-2023-40102
542,2024-10-22, méxico ,Agroindustria,Importación,137153.12,471.3,475,1.71,6189.98.69,FAC-2024-53403
543,2022-07-23,Perú,Retail,Exportación,112001.89,114.6,242,6.29,2541.25.78,FAC-2022-34267
544,2024-05-06,Argentina,Logística,Importación,33824.74,-399.9,330,17.49,8412.22.10,FAC-2024-20215
545,2023-11-05,USA,,Importación,197711.2,89.9,367,5.74,9949.54.85,FAC-2023-85513
546,2022-06-23,Ecuador,Tecnología,Importación,330744.82,22.4,486,13.87,1824.50.67,FAC-2022-57059
547,2024-07-13,Ecuador,Minería,Importación,1001088.08,1725.5,309,3.8,8736.51.11,FAC-2024-78238
548,2023-01-08,Perú,Agroindustria,Importación,71968.7,501.3,81,9.61,5420.46.95,FAC-2023-11520
549,2022-07-01,España,Agroindustria,Importación,98415.77,796.5,29,16.01,8007.86.16,FAC-2022-95664
550,2024-06-18,Brasil,Manufactura,Exportación,302232.31,186.1,295,23.54,9937.36.98,FAC-2024-51555
551,2022-08-13,USA,Minería,Importación,,3047.0,346,2.21,7405.72.47,FAC-2022-84351
552,2024-04-11,USA,Educación,Exportación,66145.55,9.1,75,4.05,22266624,FAC-2024-65598
553,2023-03-05,España,Educación,Exportación,61045.18,7.5,196,7.93,7937.32.74,FAC-2023-90528
554,2024-01-28,Colombia,Minería,Exportación,973582.07,,143,0.31,6899.83.82,FAC-2024-97797
555,2024-07-21,USA,Logística,Exportación,21229.04,282.3,9300,23.57,9352.62.95,FAC-2024-27982
556,2022-07-16,USA,Manufactura,Importación,280319.76,514.9,379,2.0,5922.97.45,
557,2022-12-08,Chile,Logística,Importación,138062.41,457.0,64,14.41,9086.64.23,FAC-2022-33644
558,2024-12-16,Alemania,Educación,Importación,19141.1,11.8,406,23.41,5661.37.16,FAC-2024-13007
559,2022-01-05,Alemania,Logística,Importación,108958.54,-283.0,72,12.09,3170.43.88,FAC-2022-96266
560,2024-10-20,España,Logística,Importación,177034.66,156.6,76,10.67,0561.60.21,FAC-2024-82250
561,2023-11-18,USA,Finanzas,Exportación,55311.5,0.0,437,16.12,4484.92.51,FAC-2023-97274
562,2024-07-12,Colombia,Manufactura,Exportación,175459.08,712.4,400,12.56,2952.73.69,FAC-2024-68911
563,2024-09-07,Brasil,Minería,Importación,790134.53,1581.0,451,10.21,2851.28.70,FAC-2024-95490
564,2024-03-27,Colombia,Logística,Importación,35108.3,357.2,208,9.53,4424.22.49,FAC-2024-66408
565,2024-06-01,Chile,Retail,Exportación,26810.12,45.7,,6.73,73068271,FAC-2024-51232
566,2024-06-13,Alemania,Logística,Importación,72303.17,498.6,421,12.17,8425.51.75,FAC-2024-22577
567,2024-08-25,Alemania,  agroindustria  ,Exportación,92771.38,1766.4,474,8.68,8192.25.65,FAC-2024-64919
568,2024-02-24,Chile,Manufactura,Exportación,341492.39,113.8,47,17.73,9734.53.47,FAC-2024-53340
569,2024-11-15,DE,Agroindustria,Import,148436.53,1466.5,207,4.29,51171181,FAC-2024-27494
570,2022-08-14,US,Minería,Importación,695861.72,3283.0,216,11.37,7140.23.10,FAC-2022-34886
571,2024-11-22,México,Educación,Importación,67557.2,15.2,303,6.1,6350.62.26,FAC-2024-33567
572,2023-01-05,Argentina,Logística,Importación,196553.68,48.1,415,22.33,1809.83.56,FAC-2023-81264
573,2024-01-16,  USA  ,Agroindustria,Exportación,137289.37,588.6,60,7.13,9912.29.49,FAC-2024-98946
574,2022-12-22,Brasil,Retail,Exportación,35349.94,164.6,408,24.52,24181868,fac-2022-36422
575,2023-05-14,Argentina,Finanzas,Importación,416118.77,-0.0,,5.09,6016.56.59,FAC-2023-95503
576,2024-03-01,Brasil,Tecnología,Importación,562357.49,15.6,15,10.44,0711.50.24,FAC-2024-33998
577,2024-05-08,Alemania,Finanzas,Importación,177038.07,0.0,221,6.74,4248.94.16,FAC-2024-32313
578,2024-01-20,Alemania,Minería,Importación,892568.58,1127.3,403,5.77,1589.40.66,FAC-2024-63729
579,2023-05-26,Alemania,Retail,Importación,36623.64,26.2,406,19.05,2663.60.93,FAC-2023-83553
580,2024-03-15,Argentina,Tecnología,Exportación,147906.04,10.5,365,,4845.24.30,FAC-2024-70643
581,2022-09-14,Brasil,Minería,Importación,926006.01,1115.2,83,15.95,8602.69.46,FAC-2022-30706
582,2024-03-27,Ecuador,Tecnología,Importación,85731.97,30.3,360,24.13,1574.10.93,FAC-2024-24519
583,2022-02-07,Colombia,Manufactura,Exportación,326599.9,342.5,111,17.79,8552.43.28,FAC-2022-79838
584,2022-06-11,Alemania,Tecnología,Exportación,524207.5,3.0,345,19.4,9307.84.71,FAC-2022-92447
585,,España,,Importación,500063.66,1047.0,177,16.34,7446.83.29,FAC-2023-29435
586,2023-10-28,BRASIL,Agroindustria,Exportación,51422.29,101.4,204,22.07,4780.40.51,FAC-2023-96283
587,05/17/2024,  Ecuador  ,Manufactura,Exportación,199233.17,,449,3.68,1049.70.56,FAC-2024-82096
588,2022-09-18,USA,Tecnología,IMPORTACIÓN,629804.38,11.8,165,24.67,0848.43.90,fac-2022-26228
589,2022-05-10,Argentina,MANUFACTURA,Exportación,197946.97,558.6,248,8.66,8452.11.30,FAC-2022-85324
590,2022-05-23,Colombia,Finanzas,Importación,284052.97,0.0,134,4.85,9817.74.21,FAC-2022-16164
591,2022-05-06,Colombia,Minería,Importación,614512.5,1912.2,,5.4,5225.67.15,
592,2022-05-13,USA,Manufactura,Importación,35216233.0,779.0,240,12.93,7182.85.33,FAC-2022-26912
593,2023-11-10,Ecuador,Retail,Importación,273963.72,36.3,104,9.26,8201.90.19,FAC-2023-53634
594,2022-03-04,Brasil,Retail,Exportación,172849.2,42.4,460,18.94,7869.62.42,FAC-2022-66093
595,19 de agosto 2023,Alemania,Manufactura,Importación,198416.05,665.6,331,7.83,9703.69.11,FAC-2023-97678
596,2023-08-06,Brasil,Educación,Exportación,31287.88,11.7,306,23.2,50413228,FAC-2023-37614
597,2024-12-06,Perú,Logística,Exportación,136446.45,383.4,83,21.26,2955.67.91,FAC-2024-48360
598,2022-04-21,Alemania,Agroindustria,Importación,139081.98,1239.5,466,21.15,6520.66.13,FAC-2022-80462
599,2022-02-05,Brasil,Agroindustria,Importación,24350.87,1293.1,298,11.22,7383.91.89,FAC-2022-92210
600,2023-06-20,  Chile  ,Finanzas,Importación,260764.62,0.0,110,10.94,2695.30.65,FAC-2023-35204
601,26 de julio 2023,Perú,Agroindustria,Importación,111853.68,1934.6,-411,11.46,3499.30.36,FAC-2023-81732
602,2024-03-18,México,Educación,Importación,12172.86,13.4,274,17.22,3112.27.63,FAC-2024-81073
603,2023-08-04,Chile,Agroindustria,Importación,74683.69,508.1,356,14.71,5134.84.73,FAC-2023-67682
604,2023-07-22,México,Minería,Importación,940616.69,635.7,415,7.08,5639.27.35,FAC-2023-60998
605,2024-05-17,Chile,Manufactura,Exportación,211406.01,184.9,392,21.6,5444.74.44,FAC-2024-47072
606,2023-11-10,España,Retail,Exportación,-142206.08,80.1,340,21.38,6550.69.84,FAC-2023-15376
607,2022-10-12,España,Finanzas,Exportación,323867.87,0.0,292,4.43,8971.81.38,FAC-2022-59464
608,2023-11-04,Perú,Educación,Exportación,26375.99,15.8,,19.11,1911.94.31,FAC-2023-92467
609,2023-12-02,USA,Agroindustria,Exportación,90667.51,1402.4,464,1.66,0444.58.90,FAC-2023-31753
610,2023-04-24,Alemania,Minería,Importación,907400.5,899.2,139,4.53,0797.80.69,FAC-2023-19587
611,2023-07-04,Perú,Retail,Exportación,185359.7,135.7,148,17.52,1466.89.25,FAC-2023-23928
612,2023-06-06,Argentina,Agroindustria,Importación,99346.32,1156.0,107,18.0,9831.98.70,FAC-2023-74332
613,2023-01-10,España,Logística,Exportación,135432.34,331.9,201,21.6,6109.12.67,FAC-2023-42258
614,2023-08-20,Argentina,Manufactura,Exportación,308259.27,504.7,321,14.7,4370.59.70,FAC-2023-11647
615,2024-05-08,España,Educación,Importación,9542.67,10.3,445,17.26,6228.97.27,FAC-2024-63067
616,01/19/2022,USA,MANUFACTURA,Exportación,339087.36,517.7,222,10.06,6979.29.45,FAC-2022-20357
617,2024-06-12,Perú,Minería,Importación,437613.84,796.6,450,7.25,4843.62.37,FAC-2024-42598
618,06/04/2023,Perú,Educación,Importación,41668.46,7.8,366,18.47,7403.95.45,FAC-2023-30572
619,2023-01-10,México,Tecnología,Exportación,271579.92,2.8,450,17.08,8845.19.88,FAC-2023-51054
620,2024-04-14,España,Logística,Exportación,21340.19,120.9,405,3.49,1471.24.97,FAC-2024-19102
621,2022-10-11,Perú,Minería,Importación,989220.28,3032.3,173,22.13,9186.91.52,FAC-2022-44761
622,2024-02-27,Chile,Educación,Exportación,62340.69,16.6,340,2.26,7597.91.10,FAC-2024-96623
623,2022-07-09,México,Retail,Exportación,174434.53,164.1,477,18.03,1714.80.54,FAC-2022-58869
624,2022-11-25,Ecuador,Retail,Exportación,249884.97,51.5,205,4.6,6788.72.10,FAC-2022-11435
625,22 de octubre 2024,USA,Finanzas,Exportación,69136.62,0.0,399,6.96,,fac-2024-80702
626,2022-12-15,Perú,  tecnología  ,Importación,608478.86,28.7,376,1.18,7748.68.70,FAC-2022-58924
627,2022-05-01,España,Tecnología,Exportación,538927.56,9.7,157,6.98,0261.77.18,FAC-2022-55592
628,2023-05-04,Ecuador,Finanzas,Exportación,304853.91,0.0,30100,19.03,0384.25.77,FAC-2023-64322
629,2023-10-16,Alemania,Retail,Importación,84420.61,26.3,211,8.13,4242.35.23,FAC-2023-32742
630,2024-08-19,Perú,Retail,Importación,215505.77,126.4,335,22.99,6947.38.28,FAC-2024-32852
631,02/04/2022,  USA  ,Retail,Exportación,108285.77,165.0,150,15.1,,FAC-2022-49252
632,2024-04-16,Chile,,Importación,151050.78,,118,0.18,9835.72.70,FAC-2024-89216
633,2022-12-22,Perú,Minería,Exportación,674825.86,3865.7,461,22.59,4718.75.55,FAC-2022-65407
634,2022-07-13,Chile,  retail  ,Importación,32170.84,75.2,280,23.31,8096.37.14,FAC-2022-35224
635,2022-07-26,México,Logística,Exportación,192207.02,420.0,15,21.79,5188.37.59,FAC-2022-88275
636,2024-01-21,Brasil,Logística,Importación,37719.98,-204.5,33,7.27,7768.53.65,FAC-2024-27536
637,2023-07-04,Perú,Finanzas,Import,375430.41,0.0,383,24.48,9354.10.89,FAC-2023-61348
638,2024-02-22,Colombia,Logística,Exportación,83056.41,106.4,154,24.35,4786.17.56,FAC-2024-39479
639,2024-12-27,Chile,Educación,Importación,75076.18,17.3,93,23.38,5554.17.51,FAC-2024-86489
640,2024-02-07,Alemania,Educación,Exportación,52164.98,5.6,425,24.3,4751.16.80,FAC-2024-14935
641,2022-01-16,Colombia,Agroindustria,Importación,,,,21.8,0670.58.86,FAC-2022-32248
642,2024-12-27,España,Agroindustria,Importación,139301.35,1547.2,296,5.22,3902.37.34,FAC-2024-25376
643,2022-11-24,  USA  ,Agroindustria,Exportación,112569.71,1340.3,364,16.77,6084.58.45,FAC-2022-68342
644,2024-02-02,USA,Agroindustria,Importación,37193.35,939.5,377,2.27,0859.26.75,fac-2024-83912
645,17 de noviembre 2024,Colombia,Finanzas,Exportación,"$341,623.09",,208,16.57,4714.12.47,FAC-2024-95119
646,2022-10-04,Alemania,Tecnología,Importación,665943.75,13.5,300,2.43,8325.64.57,FAC-2022-64720
647,2024-05-22,USA,Minería,Exportación,261570.81,2038.3,305,17.64,8516.39.67,FAC-2024-31206
648,2024-06-15,México,Educación,Exportación,-77992.57,15.3,15,10.59,5971.43.83,FAC-2024-39794
649,2024-08-27,México,Retail,Exportación,43722.58,74.7,94,0.57,7268.96.66,FAC-2024-10453
650,2022-02-13,Ecuador,Tecnología,Importación,194084.5,37.6,321,13.35,6049.44.91,FAC-2022-38785
651,2023-08-15,Colombia,Manufactura,Exportación,-304739.88,342.8,383,23.14,2772.56.16,FAC-2023-14528
652,04/20/2024,México,Finanzas,Importación,222953.06,0.0,162,2.34,29491098,FAC-2024-12787
653,2024-12-20,Chile,Retail,Importación,,137.1,125,14.67,6523.18.77,FAC-2024-86898
654,2023-12-09,Ecuador,Agroindustria,Exportación,,1616.4,122,1.94,0740.72.92,FAC-2023-22302
655,2022-12-15,Alemania,Finanzas,Exportación,,0.0,262,8.22,3783.48.43,FAC-2022-42639
656,2024-10-27,Colombia,Tecnología,Importación,311836.28,33.7,20,23.08,8130.21.69,fac-2024-32119
657,2022-09-23,,Agroindustria,Importación,23154.91,692.5,365,11.46,8060.86.30,FAC-2022-93406
658,2024-11-12,USA,FINANZAS,Importación,512616.56,0.0,31,,9230.52.20,FAC-2024-47712
659,,Colombia,Retail,Exportación,199807.36,38.6,343,4.36,1842.82.60,FAC-2024-87879
660,2022-07-09,Colombia,Retail,Exportación,108624.07,39.4,175,19.34,8539.72.83,FAC-2022-19552
661,2024-09-25,Alemania,Retail,Importación,153227.46,163.8,19,0.79,1650.67.50,FAC-2024-68006
662,2022-06-24,España,Agroindustria,Exportación,23971.89,-1289.8,54,18.01%,7399.96.53,
663,2024-12-09,Colombia,Logística,Importación,144205.07,374.8,88,19.69,7832.19.44,FAC-2024-24416
664,2023-10-16,Chile,Retail,IMPORTACIÓN,191706.42,113.3,44,14.07,9181.99.44,FAC-2023-51293
665,2022-08-06,Brasil,Manufactura,Importación,113161.29,655.0,471,11.02,1482.31.20,FAC-2022-59509
666,2024-07-06,  Brasil  ,Agroindustria,Importación,104388.14,567.6,201,8.81,8588.37.40,FAC-2024-29762
667,2024-01-12,Argentina,Logística,Importación,106242.98,363.2,124,,2177.21.63,FAC-2024-99887
668,2024-08-09,Chile,Logística,Exportación,74876.96,348.4,347,21.4,,FAC-2024-38329
669,2022-03-20,Ecuador,Educación,Exportación,41595.91,8.8,450,16.25,4441.43.30,FAC-2022-99712
670,2023-03-14,Argentina,Tecnología,Exportación,356690.53,5.4,102,23.45,1851.62.51,FAC-2023-33445
671,2023-04-15,Perú,Minería,Importación,402107.15,2706.2,237,21.44,5046.34.95,FAC-2023-96809
672,2023-11-24,Chile,Tecnología,Exportación,493739.62,,14,0.3,1488.67.54,FAC-2023-47132
673,2023-01-02,Chile,  retail  ,Importación,116498.46,125.4,,3.85,4296.37.22,FAC-2023-38652
674,2023-10-04,Alemania,Retail,Importación,150526.73,169.3,261,10.34,8110.36.97,FAC-2023-51102
675,2024-01-16,México,Logística,Exportación,68517.77,222.4,398,16.49,0517.89.11,FAC-2024-12518
676,2023-07-03,Perú,Educación,Importación,43926.61,10.2,234,11.31%,0691.24.12,FAC-2023-94930
677,2023-08-04,México,Finanzas,Importación,448723.28,0.0,229,1.74,,FAC-2023-98363
678,2024-09-28,Brasil,Retail,Exportación,169075.75,58.7,363,21.44,9259.32.15,FAC-2024-44834
679,01/20/2024,Argentina,Retail,Import,236612.39,35.1,147,,0214.79.53,FAC-2024-21136
680,2023-07-11,Brasil,Finanzas,Exportación,256249.51,0.0,380,18.03,0685.59.98,FAC-2023-73837
681,2024-01-26,USA,Agroindustria,Importación,55756.99,204.3,80,20.39,3644.62.19,FAC-2024-57682
682,2024-11-04,CO,Finanzas,Exportación,408655.28,0.0,267,3.01,2403.45.36,FAC-2024-85963
683,2024-04-24,Brasil,Minería,Exportación,480270.56,2614.3,276,19.33,0454.18.81,FAC-2024-29079
684,2023-12-12,USA,Logística,Importación,79748.05,44.9,25,,6168.55.84,FAC-2023-30922
685,2022-12-11,Alemania,Manufactura,Importación,262861.94,187.0,107,4.6,4036.67.46,FAC-2022-10011
686,2023-01-05,Perú,Retail,Exportación,155233.86,74.2,164,0.56,3393.93.20,FAC-2023-66811
687,2023-12-16,Argentina,Tecnología,IMPORTACIÓN,,29.2,441,14.88,9910.57.48,FAC-2023-41220
688,2023-04-21,México,Manufactura,Importación,74296.2,784.3,244,1.05,89716388,FAC-2023-19690
689,2022-04-28,España,Agroindustria,Exportación,108132.08,316.6,,8.88,3871.76.57,FAC-2022-16000
690,2022-07-19,Argentina,Tecnología,Importación,663128.1,25.1,75,19.64,3670.44.75,FAC-2022-68857
691,04/01/2023,Alemania,Logística,Importación,205361.19,309.6,271,22.71,1992.64.57,FAC-2023-11597
692,2024-05-23,Ecuador,Logística,Importación,189391.49,461.0,173,1.24,0636.63.25,FAC-2024-32431
693,2022-01-08,Perú,Minería,Importación,698921.03,3786.6,417,10.29%,7458.44.50,FAC-2022-94631
694,12/14/2022,España,Agroindustria,Exportación,59754.45,1355.7,318,4.17,5806.55.88,FAC-2022-45986
695,2023-07-04,USA,Finanzas,Importación,208355.62,0.0,146,21.34,7886.23.16,FAC-2023-67386
696,2023-03-20,Alemania,Logística,Exportación,195832.92,506.3,161,13.39,7515.98.26,FAC-2023-40112
697,2022-07-27,Brasil,Retail,Exportación,171951.01,102.2,359,1.15,5903.25.30,FAC-2022-10088
698,2024-08-22,México,Logística,Exportación,35364.82,527.0,402,1.62,9296.58.93,FAC-2024-83649
699,2024-09-13,Perú,  finanzas  ,IMPORTACIÓN,448812.03,0.0,356,,1138.34.57,FAC-2024-22181
700,2022-01-12,Perú,Educación,Exportación,37835.15,7.3,33,24.31,,FAC-2022-94843
701,2022-02-17,Perú,Logística,Exportación,89301.0,267.1,458,0.62,4743.62.93,FAC-2022-48543
702,2024-07-09, brasil ,Agroindustria,Exportación,101680.91,964.6,415,,8819.69.97,FAC-2024-47982
703,2023-06-22,México,Manufactura,Exportación,343112.21,643.6,17,0.85,2151.51.11,FAC-2023-73418
704,12/21/2024,España,Tecnología,Exportación,537717.45,34.1,450,1.61,5335.46.92,FAC-2024-88804
705,2024-05-20,Colombia,Finanzas,Exportación,360331.66,0.0,159,12.26,7746.79.71,FAC-2024-38695
706,2024-03-05,España,Manufactura,Importación,106754.11,374.6,293,1.52,3433.12.96,FAC-2024-56312
707,2024-10-21,Argentina,Tecnología,Importación,215338.38,29.2,381,10.77,3311.69.15,FAC-2024-48223
708,2023-02-10,Argentina,Logística,Exportación,186176.92,109.0,170,17.13,4655.69.63,
709,2023-12-01,Argentina,  tecnología  ,Importación,623075.22,39.5,330,23.55,5459.67.66,FAC-2023-70754
710,2024-12-22,México,Tecnología,Importación,395606.66,25.6,191,9.92,5259.82.41,FAC-2024-39603
711,2024-09-11,Chile,Tecnología,Exportación,424109.79,33.6,436,16.81,0583.27.71,FAC-2024-70374
712,2024-05-15,Brasil,Tecnología,Exportación,211811.65,23.8,,20.75,0273.97.16,FAC-2024-75107
713,2024-05-25,España,Minería,Exportación,229342.66,3863.9,88,4.03,0382.23.87,FAC-2024-30180
714,2023-06-13,Perú,Retail,Importación,193005.1,-181.5,333,19.98,3854.61.97,FAC-2023-49888
715,2022-07-16,Colombia,Educación,Importación,32758.18,5.8,34,17.26%,3361.90.22,FAC-2022-53864
716,2023-01-12,USA,Logística,Importación,118011.63,198.1,371,3.0,6434.21.27,FAC-2023-97649
717,2022-08-25,Argentina,Minería,Exportación,283000.17,782.6,14,3.36,1428.36.11,FAC-2022-38765
718,2023-07-13,Argentina,Educación,Importación,-87035.2,2.3,284,19.6,8855.36.15,fac-2023-84261
719,2024-03-16,Perú,Manufactura,Exportación,254440.41,460.9,250,21.36,5134.73.85,FAC-2024-90863
720,2023-09-18,USA,Retail,Importación,142303.26,152.6,478,23.14,3527.64.73,FAC-2023-30955
721,2023-03-25,Alemania,Tecnología,Importación,304023.58,19.0,482,11.33,1831.57.85,FAC-2023-44825
722,2023-04-26,USA,Tecnología,EXPORTACIÓN,338461.5,34.7,238,10.74,,FAC-2023-36078
723,2024-03-19,Argentina,Retail,Importación,152530.59,142.5,483,18.11,1690.76.72,FAC-2024-69208
724,24 de diciembre 2022,Ecuador,Minería,Exportación,473366.59,2587.7,20,,5142.30.87,FAC-2022-21867
725,2022-05-15,Alemania,Agroindustria,Exportación,105457.54,379.8,9400,13.22,9862.53.39,FAC-2022-87167
726,2022-12-19,Perú,Manufactura,Exportación,151877.54,541.8,163,13.92,9523.90.96,fac-2022-74962
727,2023-12-12,Alemania,Logística,Importación,6048716.0,562.7,34,7.42,53219527,FAC-2023-42592
728,2023-06-22,USA,Manufactura,Exportación,315014.07,537.7,325,,4828.66.66,FAC-2023-57537
729,2022-08-07,USA,Minería,Exportación,758185.86,958.0,441,14.13,4961.89.35,fac-2022-52561
730,2022-11-18,ES,Agroindustria,Exportación,129901.52,447.8,181,5.56,4054.52.57,FAC-2022-48541
731,2024-11-18,Chile,Manufactura,Importación,253567.2,433.0,35,13.93,,FAC-2024-40149
732,2022-06-26,Perú,Finanzas,Exportación,296097.43,0.0,389,,1963.93.12,fac-2022-91051
733,2022-09-09,USA,Finanzas,Exportación,484662.18,0.0,128,15.52,9523.46.80,FAC-2022-65478
734,2022-11-21,USA,Finanzas,Importación,303122.02,0.0,341,1.8,0459.52.14,FAC-2022-17113
735,2023-03-07,Colombia,Minería,Exportación,903594.59,3267.1,284,23.06%,3881.89.56,fac-2023-19116
736,2023-02-02,Perú,Educación,Exportación,39715.37,11.1,231,1.25,1529.24.16,FAC-2023-85396
737,2024-12-04,Perú,Manufactura,Importación,302018.17,254.4,57,21.4,5049.22.22,FAC-2024-46133
738,2022-10-19,Chile,Minería,Importación,838362.91,3496.4,459,9.58,7861.14.32,FAC-2022-28855
739,2024-06-06,Perú,Retail,Exportación,47648.79,63.4,195,16.45,2356.74.68,FAC-2024-99165
740,2022-03-01,España,  educación  ,Exportación,76906.17,-14.0,378,6.3,0492.86.72,FAC-2022-27479
741,2024-11-05,,Educación,Importación,86196.09,14.0,192,2.19,4043.22.14,FAC-2024-20793
742,2023-09-16,Perú,Retail,Importación,184995.93,85.2,438,16.09,9773.15.75,FAC-2023-27284
743,2024-01-25,España,Tecnología,Importación,381524.07,24.7,208,5.13,3988.31.99,FAC-2024-90991
744,2022-08-20,COLOMBIA,Finanzas,Importación,138328.91,0.0,345,22.32,1455.38.32,FAC-2022-77889
745,2024-09-02,Colombia,Minería,Exportación,472074.03,3102.4,25,4.35,7293.39.76,FAC-2024-52700
746,2024-01-10,CO,Finanzas,Importación,75699.66,0.0,325,20.11,9587.61.51,FAC-2024-99664
747,2023-09-28,Chile,Educación,Exportación,81029.34,19.0,325,15.44,9075.60.99,FAC-2023-67717
748,2023-10-02,Chile,Educación,Exportación,17046.53,6.0,389,6.9,5121.29.82,FAC-2023-36610
749,2024-06-01,USA,Logística,Exportación,116384.59,151.0,336,14.66,9630.94.73,FAC-2024-70011
750,,Brasil,Logística,Importación,142553.63,507.4,451,3.35,6772.24.85,FAC-2022-74794
751,2023-12-19,Chile,Manufactura,Importación,202997.01,70.3,245,22.23,3355.53.96,FAC-2023-13084
752,2022-12-02,DE,Agroindustria,Importación,50642.54,-1809.1,132,14.65,9765.59.24,FAC-2022-51724
753,02/08/2022,Brasil,Retail,Importación,223392.43,,423,22.72%,7581.68.90,FAC-2022-97154
754,2022-01-10,Brasil,Manufactura,Exportación,173398.75,546.9,296,10.16,2031.30.32,FAC-2022-13248
755,2023-12-18,Argentina,Retail,Exportación,30072.35,147.9,213,,5292.75.90,FAC-2023-66175
756,2023-12-22,Colombia,Finanzas,Importación,-203124.92,0.0,495,18.36,7317.37.16,FAC-2023-47087
757,2022-05-06,USA,AGROINDUSTRIA,Importación,63278.94,929.1,69,14.41,9156.10.76,FAC-2022-80575
758,2024-02-10,México,Agroindustria,Importación,-121669.11,1344.2,482,22.38,5062.35.79,FAC-2024-96078
759,2024-02-12,Argentina,Retail,Exportación,94053.58,196.1,497,23.14,9440.85.72,FAC-2024-55731
760,2022-04-28,Perú,Minería,Exportación,970971.05,3245.5,123,9.54,5781.10.18,FAC-2022-19173
761,05/10/2022,Perú,Agroindustria,Importación,51710.15,1940.4,197,17.0,6075.16.50,FAC-2022-26136
762,2022-08-01,Colombia,Educación,Importación,45088.82,17.5,22,24.75,6850.64.55,FAC-2022-82999
763,2022-05-27,USA,Agroindustria,Exportación,129309.49,243.1,125,18.11,,FAC-2022-80329
764,2022-12-28,Ecuador,Finanzas,Importación,266506.05,0.0,314,8.27,8761.10.81,FAC-2022-20339
765,2022-01-16,España,Tecnología,Importación,138095.78,7.6,46,9.63,0866.46.94,FAC-2022-84830
766,2024-08-09,Brasil,Logística,Exportación,,469.5,144,11.05,7202.24.19,FAC-2024-29536
767,2024-12-07,Argentina,Finanzas,Exportación,227642.35,0.0,477,12.91,2716.72.87,FAC-2024-51534
768,2023-11-27,Perú,Manufactura,Exportación,104878.97,,401,24.86%,9647.84.71,FAC-2023-43804
769,2024-06-05,ESPAÑA,Tecnología,Exportación,412437.39,4.5,140,11.37,7536.75.82,fac-2024-44825
770,2024-06-24,Colombia,Agroindustria,Exportación,43744.8,1785.7,390,1.03,8425.34.67,FAC-2024-19814
771,2022-06-22,Brasil,Agroindustria,Exportación,,1754.0,437,3.47,6836.99.41,FAC-2022-91048
